County,Year,ST,AGEP,FER,GCL,HINS1,JWMNP,JWRIP,JWTR,LANX,MAR,SCH,SCHG,SCHL,WAGP,WKHP,DIS,ESR,OC
Humboldt County,2016,6,25,,,2,35.0,1.0,1.0,2.0,5,1.0,,16.0,19300.0,35.0,2,1.0,0
Humboldt County,2013,6,38,2.0,2.0,2,,,11.0,2.0,1,1.0,,19.0,20600.0,10.0,2,1.0,0
Humboldt County,2016,6,1,,,2,,,,,5,,,,,,2,,1
Humboldt County,2015,6,73,,2.0,2,,,,2.0,1,1.0,,19.0,0.0,,1,6.0,0
Humboldt County,2015,6,4,,,1,,,,,5,2.0,1.0,1.0,,,2,,1
Humboldt County,2013,6,65,,2.0,2,,,,2.0,2,1.0,,21.0,0.0,,1,6.0,0
Humboldt County,2012,6,55,,2.0,2,,,,2.0,4,1.0,,18.0,0.0,,1,6.0,0
Humboldt County,2013,6,77,,2.0,2,,,,2.0,5,1.0,,21.0,0.0,,2,6.0,0
Humboldt County,2012,6,56,,2.0,2,146.0,1.0,1.0,2.0,5,1.0,,20.0,35000.0,36.0,2,1.0,0
Humboldt County,2013,6,28,,,1,2.0,1.0,1.0,2.0,4,1.0,,16.0,45000.0,55.0,2,1.0,0
Humboldt County,2012,6,13,,,1,,,,2.0,5,2.0,10.0,11.0,,,2,,1
Humboldt County,2012,6,23,,,1,,,,2.0,5,2.0,15.0,20.0,0.0,,2,6.0,0
Humboldt County,2012,6,32,2.0,2.0,2,10.0,2.0,1.0,2.0,5,1.0,,22.0,7500.0,40.0,2,1.0,0
Humboldt County,2016,6,94,,2.0,2,,,,2.0,2,1.0,,16.0,0.0,,1,6.0,0
Humboldt County,2014,6,47,2.0,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,19.0,42600.0,40.0,2,1.0,0
Humboldt County,2015,6,13,,,1,,,,2.0,5,2.0,10.0,11.0,,,2,,1
Humboldt County,2012,6,63,,2.0,1,25.0,1.0,1.0,2.0,1,1.0,,16.0,23000.0,40.0,2,1.0,0
Humboldt County,2012,6,27,,,2,5.0,1.0,1.0,2.0,5,1.0,,19.0,28000.0,54.0,2,1.0,0
Humboldt County,2012,6,82,,2.0,2,,,,2.0,1,1.0,,16.0,0.0,,1,6.0,0
Humboldt County,2013,6,20,2.0,,1,25.0,,10.0,2.0,5,1.0,,21.0,67000.0,50.0,2,1.0,0
Humboldt County,2012,6,38,2.0,2.0,1,,,11.0,2.0,1,2.0,16.0,21.0,40000.0,25.0,2,1.0,0
Humboldt County,2016,6,65,,2.0,1,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Humboldt County,2016,6,22,,,1,2.0,2.0,1.0,2.0,5,1.0,,18.0,12000.0,40.0,2,1.0,0
Humboldt County,2016,6,9,,,2,,,,1.0,5,2.0,6.0,6.0,,,2,,1
Humboldt County,2016,6,72,,1.0,2,,,,2.0,2,1.0,,22.0,0.0,,2,6.0,0
Humboldt County,2012,6,65,,2.0,2,15.0,1.0,1.0,2.0,3,1.0,,19.0,29100.0,40.0,2,1.0,0
Humboldt County,2015,6,66,,2.0,2,7.0,2.0,1.0,2.0,1,1.0,,20.0,68000.0,40.0,2,1.0,0
Humboldt County,2014,6,50,,2.0,1,50.0,1.0,1.0,1.0,1,1.0,,22.0,75000.0,50.0,2,1.0,0
Humboldt County,2012,6,80,,2.0,2,,,,1.0,1,1.0,,16.0,0.0,,1,6.0,0
Humboldt County,2014,6,38,,2.0,2,,,,2.0,5,1.0,,19.0,9000.0,20.0,2,6.0,0
Humboldt County,2016,6,72,,2.0,2,,,,2.0,1,1.0,,19.0,0.0,,2,6.0,0
Humboldt County,2015,6,61,,2.0,2,,,,2.0,1,1.0,,19.0,0.0,,1,6.0,0
Humboldt County,2015,6,31,2.0,2.0,2,15.0,1.0,1.0,2.0,5,1.0,,1.0,0.0,32.0,2,1.0,0
Humboldt County,2015,6,22,,,1,20.0,,8.0,2.0,5,1.0,,19.0,6500.0,45.0,2,1.0,0
Humboldt County,2013,6,19,,,1,,,,2.0,5,2.0,15.0,18.0,1000.0,10.0,2,3.0,0
Humboldt County,2015,6,82,,2.0,1,,,,2.0,3,1.0,,14.0,0.0,,1,6.0,0
Humboldt County,2013,6,39,,2.0,2,20.0,1.0,1.0,2.0,5,1.0,,19.0,17000.0,30.0,2,1.0,0
Humboldt County,2012,6,14,,,1,,,,2.0,5,2.0,10.0,10.0,,,2,,1
Humboldt County,2014,6,60,,2.0,1,20.0,1.0,1.0,2.0,5,1.0,,23.0,130000.0,70.0,2,1.0,0
Humboldt County,2013,6,60,,2.0,2,,,,2.0,2,1.0,,16.0,0.0,,2,6.0,0
Humboldt County,2012,6,1,,,2,,,,,5,,,,,,2,,1
Humboldt County,2012,6,14,,,2,,,,2.0,5,2.0,11.0,11.0,,,2,,1
Humboldt County,2012,6,35,2.0,2.0,2,,,,2.0,1,1.0,,21.0,4000.0,20.0,2,3.0,0
Fresno County,2013,6,55,,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,21.0,60000.0,40.0,2,1.0,0
Fresno County,2013,6,12,,,2,,,,2.0,5,2.0,8.0,8.0,,,2,,1
Fresno County,2013,6,40,2.0,2.0,1,10.0,1.0,1.0,1.0,1,1.0,,22.0,66000.0,40.0,2,1.0,0
Fresno County,2013,6,65,,2.0,2,,,,2.0,5,1.0,,20.0,0.0,,2,6.0,0
Fresno County,2016,6,41,2.0,2.0,1,25.0,1.0,1.0,1.0,3,2.0,15.0,21.0,65000.0,37.0,2,1.0,0
Fresno County,2015,6,32,,2.0,2,15.0,1.0,1.0,1.0,5,1.0,,21.0,39100.0,25.0,2,1.0,0
Fresno County,2012,6,54,,1.0,1,7.0,1.0,1.0,2.0,3,1.0,,18.0,53000.0,35.0,2,1.0,0
Fresno County,2016,6,6,,,1,,,,2.0,5,2.0,3.0,3.0,,,2,,1
Fresno County,2013,6,41,2.0,2.0,2,30.0,1.0,1.0,2.0,1,1.0,,16.0,0.0,40.0,2,1.0,0
Fresno County,2012,6,37,,2.0,2,,,,2.0,5,1.0,,16.0,0.0,,2,6.0,0
Fresno County,2014,6,18,2.0,,2,,,,2.0,5,2.0,15.0,19.0,0.0,,2,6.0,0
Fresno County,2015,6,61,,2.0,2,,,,2.0,1,1.0,,16.0,36000.0,40.0,2,3.0,0
Fresno County,2013,6,26,,,1,25.0,1.0,1.0,2.0,1,3.0,15.0,19.0,24000.0,40.0,2,1.0,0
Fresno County,2016,6,46,,2.0,1,,,,2.0,1,1.0,,16.0,30000.0,40.0,2,3.0,0
Fresno County,2014,6,14,,,2,,,,1.0,5,2.0,11.0,12.0,,,2,,1
Fresno County,2012,6,61,,2.0,1,,,,2.0,1,1.0,,23.0,0.0,,2,6.0,0
Fresno County,2015,6,54,,2.0,1,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Fresno County,2015,6,68,,2.0,2,,,,2.0,1,1.0,,13.0,0.0,,2,6.0,0
Fresno County,2014,6,21,2.0,,2,,,11.0,2.0,5,1.0,,19.0,1600.0,2.0,2,1.0,0
Fresno County,2013,6,48,,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,24.0,73000.0,40.0,2,1.0,0
Fresno County,2012,6,79,,2.0,1,,,,2.0,1,1.0,,11.0,0.0,,1,6.0,0
Fresno County,2015,6,81,,2.0,2,,,,1.0,1,1.0,,1.0,0.0,,1,6.0,0
Fresno County,2016,6,94,,2.0,2,,,,2.0,1,1.0,,16.0,0.0,,2,6.0,0
Fresno County,2014,6,25,2.0,,2,,,,2.0,1,1.0,,19.0,0.0,,2,6.0,0
Fresno County,2015,6,34,,2.0,1,20.0,1.0,1.0,2.0,1,1.0,,21.0,60000.0,40.0,2,1.0,0
Fresno County,2012,6,48,2.0,2.0,1,,,,1.0,1,1.0,,23.0,0.0,,2,6.0,0
Fresno County,2014,6,64,,2.0,1,5.0,1.0,1.0,2.0,1,1.0,,21.0,56000.0,50.0,2,1.0,0
Fresno County,2016,6,77,,2.0,1,15.0,1.0,1.0,1.0,3,1.0,,1.0,12000.0,5.0,1,1.0,0
Fresno County,2015,6,32,,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,21.0,35000.0,40.0,2,1.0,0
Fresno County,2015,6,33,,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,16.0,55000.0,55.0,2,1.0,0
Orange County,2013,6,35,,2.0,1,45.0,1.0,1.0,1.0,1,1.0,,22.0,125000.0,40.0,2,1.0,0
Orange County,2012,6,52,,2.0,1,40.0,1.0,1.0,2.0,1,1.0,,18.0,117000.0,40.0,2,1.0,0
Orange County,2012,6,49,,2.0,1,,,11.0,2.0,1,1.0,,20.0,30000.0,32.0,2,1.0,0
Orange County,2016,6,9,,,1,,,,2.0,5,2.0,6.0,6.0,,,2,,1
Orange County,2015,6,36,,2.0,1,60.0,,4.0,1.0,1,1.0,,22.0,92000.0,40.0,2,1.0,0
Orange County,2016,6,13,,,1,,,,1.0,5,2.0,10.0,11.0,,,2,,1
Orange County,2013,6,24,,,1,45.0,1.0,1.0,1.0,5,1.0,,21.0,60000.0,50.0,2,1.0,0
Orange County,2012,6,55,,2.0,1,60.0,,12.0,2.0,1,1.0,,21.0,120000.0,40.0,2,1.0,0
Orange County,2012,6,49,2.0,2.0,1,10.0,1.0,1.0,1.0,3,1.0,,19.0,31000.0,40.0,2,1.0,0
Orange County,2012,6,93,,2.0,1,,,,2.0,2,1.0,,16.0,0.0,,1,6.0,0
Orange County,2014,6,38,2.0,2.0,1,20.0,1.0,1.0,2.0,5,1.0,,20.0,28000.0,40.0,2,1.0,0
Orange County,2016,6,61,,2.0,2,,,,2.0,1,1.0,,20.0,0.0,,2,6.0,0
Orange County,2013,6,43,,2.0,2,,,,1.0,1,1.0,,19.0,0.0,,1,6.0,0
Orange County,2012,6,46,,2.0,1,20.0,1.0,1.0,2.0,1,1.0,,24.0,77000.0,45.0,2,1.0,0
Orange County,2012,6,47,2.0,2.0,1,25.0,1.0,1.0,2.0,5,1.0,,18.0,48000.0,40.0,2,1.0,0
Orange County,2013,6,48,,2.0,1,45.0,1.0,1.0,2.0,1,2.0,16.0,21.0,95000.0,40.0,2,1.0,0
Orange County,2014,6,3,,,2,,,,,5,1.0,,1.0,,,2,,1
Orange County,2016,6,8,,,2,,,,1.0,5,2.0,4.0,5.0,,,2,,1
Orange County,2016,6,43,,2.0,1,30.0,1.0,1.0,2.0,1,1.0,,16.0,40000.0,40.0,2,1.0,0
Orange County,2012,6,46,2.0,2.0,2,,,11.0,2.0,1,1.0,,21.0,30000.0,40.0,2,1.0,0
Orange County,2016,6,22,,,2,,,,2.0,5,1.0,,15.0,0.0,,2,3.0,0
Orange County,2013,6,87,,2.0,1,10.0,2.0,1.0,2.0,1,1.0,,19.0,4000.0,8.0,2,1.0,0
Orange County,2012,6,11,,,1,,,,2.0,5,2.0,8.0,8.0,,,2,,1
Orange County,2013,6,84,,2.0,1,,,,2.0,1,1.0,,18.0,0.0,,2,6.0,0
Orange County,2013,6,31,2.0,2.0,1,50.0,2.0,1.0,2.0,5,1.0,,19.0,86000.0,40.0,2,1.0,0
Orange County,2016,6,33,,2.0,1,20.0,1.0,1.0,2.0,5,1.0,,21.0,65000.0,38.0,2,1.0,0
Orange County,2013,6,23,2.0,,2,,,,2.0,5,1.0,,11.0,2000.0,30.0,2,6.0,0
Orange County,2015,6,3,,,2,,,,,5,1.0,,1.0,,,2,,1
Orange County,2016,6,1,,,2,,,,,5,,,,,,2,,1
Orange County,2015,6,24,2.0,,1,,,,2.0,5,3.0,16.0,21.0,0.0,,2,6.0,0
Orange County,2013,6,23,,,2,,,,1.0,5,2.0,15.0,19.0,0.0,,2,6.0,0
Orange County,2016,6,42,2.0,2.0,1,10.0,1.0,1.0,1.0,1,1.0,,21.0,0.0,3.0,2,1.0,0
Orange County,2015,6,36,,2.0,2,,,,2.0,4,1.0,,18.0,0.0,,2,6.0,0
Orange County,2016,6,30,,2.0,1,45.0,1.0,1.0,1.0,1,1.0,,16.0,34000.0,40.0,2,1.0,0
Orange County,2014,6,15,,,2,,,,1.0,5,2.0,11.0,12.0,0.0,,2,,1
Orange County,2013,6,59,,2.0,1,75.0,1.0,1.0,1.0,3,1.0,,19.0,70000.0,40.0,1,1.0,0
Orange County,2012,6,87,,2.0,1,,,,2.0,1,1.0,,16.0,0.0,,1,6.0,0
Orange County,2013,6,51,,2.0,1,10.0,1.0,1.0,1.0,5,1.0,,21.0,18800.0,40.0,2,1.0,0
Orange County,2012,6,38,2.0,2.0,1,20.0,2.0,1.0,1.0,1,1.0,,16.0,43000.0,40.0,2,1.0,0
Orange County,2012,6,38,,2.0,1,10.0,1.0,1.0,2.0,1,1.0,,21.0,50000.0,40.0,2,1.0,0
Orange County,2015,6,29,2.0,,1,30.0,2.0,1.0,2.0,5,1.0,,19.0,2800.0,14.0,2,1.0,0
Orange County,2015,6,80,,2.0,1,,,,2.0,2,1.0,,18.0,0.0,,1,6.0,0
Orange County,2012,6,0,,,2,,,,,5,,,,,,2,,0
Orange County,2013,6,42,2.0,2.0,2,,,,2.0,5,1.0,,19.0,0.0,,2,3.0,0
Orange County,2014,6,33,,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,21.0,95000.0,40.0,2,1.0,0
Orange County,2012,6,37,,2.0,1,30.0,1.0,1.0,2.0,1,1.0,,16.0,26000.0,40.0,2,1.0,0
Orange County,2014,6,0,,,1,,,,,5,,,,,,2,,1
Orange County,2014,6,64,,2.0,1,,,,2.0,3,1.0,,17.0,0.0,,2,6.0,0
Orange County,2014,6,26,,,2,15.0,1.0,1.0,2.0,5,2.0,16.0,21.0,2000.0,3.0,2,1.0,0
Orange County,2012,6,81,,2.0,2,,,,2.0,2,1.0,,16.0,0.0,,2,6.0,0
Orange County,2014,6,41,2.0,2.0,2,25.0,1.0,1.0,1.0,3,1.0,,1.0,0.0,20.0,2,1.0,0
Orange County,2016,6,40,2.0,2.0,1,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Orange County,2012,6,15,2.0,,2,,,,2.0,5,2.0,12.0,12.0,0.0,,2,,1
Orange County,2016,6,78,,2.0,2,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Kern County,2015,6,21,,,2,,,,2.0,5,1.0,,15.0,0.0,,2,6.0,0
Kern County,2014,6,52,,2.0,1,10.0,1.0,1.0,1.0,1,1.0,,9.0,24000.0,60.0,2,1.0,0
Kern County,2014,6,67,,2.0,1,,,,2.0,1,1.0,,20.0,45000.0,60.0,2,6.0,0
Kern County,2012,6,72,,2.0,1,,,,2.0,1,1.0,,18.0,0.0,,2,6.0,0
Kern County,2013,6,68,,1.0,2,,,,1.0,2,1.0,,19.0,0.0,,1,6.0,0
Kern County,2014,6,46,2.0,2.0,2,,,,1.0,1,1.0,,10.0,0.0,40.0,2,6.0,0
Kern County,2012,6,53,,2.0,1,,,,2.0,2,1.0,,19.0,0.0,,2,6.0,0
Kern County,2015,6,29,2.0,,1,15.0,1.0,1.0,1.0,5,1.0,,22.0,48200.0,40.0,2,1.0,0
Kern County,2013,6,32,,2.0,2,,,,2.0,1,1.0,,14.0,0.0,,2,6.0,0
Kern County,2012,6,11,,,1,,,,1.0,5,2.0,8.0,9.0,,,2,,0
Kern County,2016,6,28,2.0,,1,7.0,1.0,1.0,2.0,1,1.0,,20.0,30000.0,40.0,2,1.0,0
Kern County,2015,6,37,2.0,2.0,2,30.0,2.0,1.0,1.0,1,1.0,,18.0,28800.0,40.0,2,1.0,0
Kern County,2014,6,19,,,1,,,,2.0,5,2.0,15.0,19.0,880.0,10.0,2,2.0,0
Kern County,2014,6,43,,2.0,2,90.0,1.0,1.0,2.0,1,1.0,,22.0,110000.0,50.0,2,1.0,0
Kern County,2014,6,12,,,1,,,,2.0,5,2.0,9.0,10.0,,,2,,0
Kern County,2013,6,82,,1.0,2,,,,2.0,2,1.0,,20.0,0.0,,1,6.0,0
Kern County,2015,6,57,,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,18.0,150000.0,40.0,2,1.0,0
Kern County,2014,6,76,,2.0,2,,,,1.0,1,1.0,,6.0,0.0,,1,6.0,0
Kern County,2012,6,55,,2.0,1,17.0,1.0,1.0,2.0,1,1.0,,21.0,47500.0,70.0,2,1.0,0
Kern County,2016,6,22,2.0,,1,50.0,1.0,1.0,2.0,5,1.0,,18.0,6500.0,28.0,2,1.0,0
Kern County,2012,6,23,,,2,,,,1.0,5,1.0,,17.0,0.0,,1,6.0,0
Kern County,2012,6,42,2.0,2.0,2,,,,2.0,1,1.0,,16.0,0.0,,1,6.0,0
Kern County,2013,6,39,,2.0,2,,,,1.0,5,1.0,,16.0,22400.0,40.0,2,6.0,0
Kern County,2016,6,13,,,1,,,,2.0,5,2.0,10.0,10.0,,,2,,1
Kern County,2012,6,43,2.0,2.0,2,,,,2.0,3,1.0,,18.0,0.0,,2,6.0,0
Kern County,2016,6,76,,2.0,2,,,,2.0,1,1.0,,19.0,0.0,,2,6.0,0
Kern County,2016,6,48,,2.0,2,,,,2.0,3,1.0,,17.0,0.0,,1,6.0,0
Kern County,2014,6,21,2.0,,1,,,,1.0,5,1.0,,16.0,10000.0,40.0,2,3.0,0
Kern County,2015,6,9,,,1,,,,1.0,5,2.0,5.0,6.0,,,1,,1
Kern County,2013,6,56,,2.0,2,,,,1.0,4,1.0,,16.0,0.0,,2,6.0,0
Kern County,2016,6,36,,2.0,2,,,,2.0,1,1.0,,17.0,0.0,60.0,2,6.0,0
Kern County,2012,6,46,,2.0,1,5.0,1.0,1.0,1.0,1,1.0,,16.0,20000.0,40.0,2,1.0,0
Kern County,2012,6,10,,,2,,,,1.0,5,2.0,5.0,5.0,,,2,,1
Kern County,2013,6,52,,2.0,1,30.0,1.0,1.0,1.0,1,1.0,,15.0,47200.0,40.0,2,1.0,0
Kern County,2016,6,45,2.0,2.0,1,,,,2.0,1,2.0,15.0,18.0,0.0,,1,6.0,0
Kern County,2013,6,32,,2.0,1,,,,2.0,5,1.0,,17.0,0.0,,1,6.0,0
Kern County,2013,6,68,,2.0,2,,,,1.0,1,1.0,,6.0,0.0,,1,6.0,0
Kern County,2013,6,4,,,2,,,,,5,1.0,,1.0,,,2,,1
Kern County,2014,6,45,2.0,2.0,1,,,,1.0,1,1.0,,1.0,0.0,,2,6.0,0
Kern County,2015,6,55,,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,19.0,49000.0,40.0,2,1.0,0
Kern County,2015,6,45,,2.0,2,,,,2.0,3,1.0,,11.0,0.0,,1,6.0,0
Kern County,2013,6,20,,,2,,,,2.0,5,1.0,,14.0,0.0,,2,6.0,0
Kern County,2015,6,68,,1.0,2,,,,1.0,1,1.0,,16.0,0.0,,2,6.0,0
Kern County,2012,6,49,2.0,2.0,1,20.0,1.0,1.0,1.0,1,1.0,,16.0,42000.0,45.0,2,1.0,0
Kern County,2014,6,81,,2.0,2,,,,2.0,1,1.0,,21.0,0.0,,1,6.0,0
Kern County,2015,6,4,,,1,,,,,5,1.0,,1.0,,,2,,1
Kern County,2012,6,13,,,2,,,,1.0,5,2.0,10.0,10.0,,,2,,1
Kern County,2013,6,47,2.0,2.0,1,20.0,1.0,1.0,1.0,1,1.0,,21.0,105000.0,50.0,2,1.0,0
Kern County,2014,6,14,,,1,,,,2.0,5,2.0,11.0,11.0,,,2,,1
Kern County,2014,6,85,,2.0,1,,,,2.0,1,1.0,,22.0,0.0,,2,6.0,0
Kern County,2016,6,13,,,2,,,,1.0,5,2.0,12.0,11.0,,,2,,1
Kern County,2014,6,50,,2.0,2,,,,2.0,5,1.0,,19.0,160.0,20.0,2,6.0,0
Kern County,2013,6,15,2.0,,2,,,,1.0,5,2.0,12.0,12.0,0.0,,2,,0
Kern County,2015,6,32,2.0,2.0,1,5.0,1.0,1.0,2.0,1,1.0,,21.0,80000.0,50.0,2,1.0,0
Kern County,2014,6,18,,,2,,,,1.0,5,2.0,14.0,14.0,0.0,,2,6.0,0
Kern County,2012,6,44,,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,19.0,25000.0,50.0,2,1.0,0
Kern County,2013,6,67,,1.0,1,,,,2.0,1,1.0,,18.0,0.0,,1,6.0,0
Kern County,2012,6,39,,2.0,2,,,,2.0,5,1.0,,20.0,0.0,,2,6.0,0
Riverside County,2012,6,33,2.0,2.0,2,5.0,1.0,1.0,2.0,1,1.0,,21.0,5000.0,20.0,2,1.0,0
Riverside County,2016,6,62,,2.0,1,8.0,1.0,1.0,2.0,1,1.0,,19.0,62000.0,40.0,2,1.0,0
Riverside County,2016,6,32,2.0,2.0,2,,,,1.0,5,1.0,,15.0,8800.0,25.0,2,6.0,0
Riverside County,2013,6,8,,,1,,,,1.0,5,3.0,4.0,5.0,,,2,,1
Riverside County,2015,6,29,,,2,10.0,1.0,1.0,2.0,1,1.0,,16.0,18000.0,50.0,2,1.0,0
Riverside County,2013,6,14,,,2,,,,1.0,5,2.0,11.0,11.0,,,2,,1
Riverside County,2012,6,37,,2.0,1,5.0,1.0,1.0,2.0,1,1.0,,21.0,85000.0,50.0,2,1.0,0
Riverside County,2012,6,65,,2.0,1,30.0,1.0,1.0,2.0,3,1.0,,19.0,16600.0,55.0,2,1.0,0
Riverside County,2013,6,12,,,1,,,,1.0,5,2.0,9.0,9.0,,,2,,1
Riverside County,2013,6,29,2.0,,1,20.0,1.0,1.0,2.0,5,1.0,,20.0,28000.0,40.0,2,1.0,0
Riverside County,2012,6,42,,2.0,1,60.0,1.0,1.0,2.0,1,1.0,,21.0,110000.0,40.0,2,1.0,0
Riverside County,2014,6,68,,2.0,2,45.0,1.0,1.0,2.0,1,1.0,,17.0,15000.0,32.0,2,1.0,0
Riverside County,2013,6,55,,2.0,1,5.0,1.0,1.0,2.0,1,1.0,,19.0,15000.0,25.0,2,1.0,0
Riverside County,2014,6,49,,2.0,1,60.0,1.0,1.0,2.0,1,1.0,,18.0,65000.0,48.0,2,1.0,0
Riverside County,2013,6,53,,2.0,1,20.0,1.0,1.0,2.0,1,1.0,,22.0,98000.0,40.0,2,1.0,0
Riverside County,2016,6,18,,,2,,,,2.0,5,2.0,15.0,18.0,0.0,,2,6.0,0
Riverside County,2013,6,51,,2.0,1,45.0,1.0,1.0,1.0,1,1.0,,21.0,113000.0,45.0,2,1.0,0
Riverside County,2015,6,28,2.0,,2,,,,1.0,1,2.0,16.0,22.0,0.0,,2,6.0,0
Riverside County,2015,6,71,,2.0,2,,,,1.0,1,1.0,,14.0,0.0,,1,6.0,0
Riverside County,2013,6,27,,,2,,,,1.0,5,1.0,,14.0,0.0,,2,6.0,0
Riverside County,2013,6,9,,,2,,,,1.0,5,2.0,6.0,6.0,,,2,,1
Riverside County,2014,6,22,2.0,,1,10.0,1.0,1.0,1.0,5,2.0,15.0,21.0,12000.0,25.0,2,1.0,0
Riverside County,2013,6,22,2.0,,1,15.0,1.0,1.0,2.0,5,1.0,,21.0,30000.0,40.0,2,1.0,0
Riverside County,2016,6,2,,,2,,,,,5,,,,,,2,,0
Riverside County,2015,6,11,,,1,,,,2.0,5,2.0,8.0,8.0,,,2,,1
Riverside County,2014,6,31,2.0,2.0,2,15.0,1.0,1.0,1.0,5,1.0,,19.0,12000.0,30.0,2,1.0,0
Riverside County,2016,6,21,2.0,,2,30.0,1.0,1.0,2.0,5,1.0,,16.0,22900.0,40.0,2,1.0,0
Riverside County,2015,6,35,2.0,2.0,2,25.0,4.0,1.0,1.0,1,1.0,,18.0,28000.0,20.0,2,1.0,0
Riverside County,2012,6,33,,2.0,1,30.0,1.0,1.0,2.0,5,1.0,,16.0,36200.0,40.0,2,1.0,0
Riverside County,2014,6,28,,,2,10.0,1.0,1.0,2.0,5,1.0,,19.0,18100.0,30.0,2,1.0,0
Riverside County,2012,6,12,,,2,,,,1.0,5,2.0,8.0,9.0,,,2,,1
Riverside County,2012,6,0,,,2,,,,,5,,,,,,2,,0
Riverside County,2014,6,49,,2.0,2,,,,2.0,5,1.0,,14.0,0.0,,1,6.0,0
Riverside County,2016,6,30,2.0,2.0,1,,,,1.0,1,1.0,,18.0,0.0,,2,6.0,0
Riverside County,2014,6,25,,,1,,,,1.0,5,1.0,,17.0,2800.0,30.0,2,3.0,0
Orange County,2015,6,36,,2.0,1,30.0,1.0,1.0,2.0,1,1.0,,22.0,150000.0,50.0,2,1.0,0
Orange County,2015,6,45,2.0,2.0,1,20.0,1.0,1.0,2.0,1,1.0,,21.0,30000.0,20.0,2,1.0,0
Orange County,2015,6,40,2.0,2.0,2,,,,1.0,1,1.0,,21.0,0.0,,2,6.0,0
Orange County,2012,6,59,,2.0,1,7.0,1.0,1.0,2.0,1,1.0,,18.0,100000.0,40.0,2,1.0,0
Orange County,2016,6,60,,2.0,1,20.0,1.0,1.0,2.0,1,1.0,,18.0,49400.0,40.0,2,1.0,0
Orange County,2016,6,58,,2.0,1,15.0,1.0,1.0,2.0,1,1.0,,21.0,504000.0,70.0,2,1.0,0
Orange County,2012,6,52,,2.0,2,23.0,1.0,1.0,2.0,3,1.0,,21.0,4000.0,32.0,2,1.0,0
Orange County,2013,6,62,,2.0,1,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Orange County,2014,6,13,,,2,,,,2.0,5,2.0,9.0,9.0,,,2,,1
Orange County,2013,6,12,,,1,,,,1.0,5,2.0,8.0,9.0,,,2,,1
Orange County,2014,6,35,2.0,2.0,1,25.0,1.0,1.0,2.0,1,1.0,,21.0,115000.0,40.0,2,1.0,0
Orange County,2013,6,83,,2.0,2,,,,2.0,2,1.0,,16.0,5000.0,7.0,2,6.0,0
Orange County,2015,6,51,,2.0,1,55.0,1.0,1.0,2.0,1,1.0,,21.0,133000.0,40.0,2,1.0,0
Orange County,2015,6,81,,2.0,2,,,,2.0,1,1.0,,16.0,0.0,,1,6.0,0
Orange County,2013,6,76,,2.0,2,,,,1.0,1,1.0,,21.0,0.0,,2,6.0,0
Orange County,2012,6,88,,2.0,2,,,,2.0,2,1.0,,16.0,0.0,,1,6.0,0
Orange County,2012,6,6,,,1,,,,2.0,5,2.0,2.0,3.0,,,2,,1
Orange County,2014,6,31,2.0,2.0,2,,,11.0,2.0,1,1.0,,21.0,50000.0,40.0,2,1.0,0
Orange County,2016,6,58,,2.0,1,,,,2.0,4,2.0,15.0,19.0,0.0,,2,6.0,0
Orange County,2016,6,39,,2.0,1,,,,2.0,5,1.0,,21.0,0.0,,2,6.0,0
Orange County,2013,6,73,,2.0,2,,,,1.0,3,1.0,,15.0,0.0,,1,6.0,0
Orange County,2016,6,1,,,1,,,,,5,,,,,,2,,1
Orange County,2015,6,78,,2.0,2,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Orange County,2012,6,45,,2.0,1,40.0,1.0,1.0,2.0,5,1.0,,19.0,54000.0,40.0,2,1.0,0
Orange County,2012,6,83,,2.0,2,,,,2.0,1,3.0,15.0,21.0,0.0,,2,6.0,0
Orange County,2014,6,49,,2.0,1,35.0,1.0,1.0,2.0,1,2.0,16.0,21.0,455000.0,40.0,2,1.0,0
Orange County,2014,6,82,,2.0,1,,,,2.0,3,1.0,,18.0,0.0,,2,6.0,0
Orange County,2014,6,69,,2.0,2,,,,2.0,3,1.0,,20.0,0.0,,2,6.0,0
Orange County,2013,6,66,,2.0,2,,,,2.0,1,1.0,,22.0,0.0,,2,6.0,0
Orange County,2015,6,57,,2.0,1,30.0,1.0,1.0,2.0,1,1.0,,20.0,115000.0,55.0,2,1.0,0
Orange County,2012,6,37,2.0,2.0,1,30.0,2.0,1.0,2.0,1,1.0,,19.0,75000.0,40.0,2,1.0,0
Orange County,2014,6,43,,2.0,2,35.0,1.0,1.0,2.0,1,1.0,,21.0,150000.0,35.0,2,1.0,0
